企业名称,销售区域,产品名称,销售数量,原价,销售价格,销售额,净利率,销售日期
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,34,300,570.0,19380.0,0.47,2024-08-04
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,115,400,920.0,105800.0,0.57,2024-09-04
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,200,300,570.0,114000.0,0.47,2024-04-27
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,10,200,360.0,3600.0,0.44,2024-04-02
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,113,450,1125.0,127125.0,0.6,2024-03-30
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,76,450,1125.0,85500.0,0.6,2024-03-10
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,106,350,735.0,77910.0,0.52,2024-01-10
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,164,300,570.0,93480.0,0.47,2024-08-20
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,173,350,735.0,127155.0,0.52,2024-08-27
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,33,150,225.0,7425.0,0.33,2024-07-06
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,32,200,360.0,11520.0,0.44,2024-07-22
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,84,450,1125.0,94500.0,0.6,2024-11-19
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,36,300,570.0,20520.0,0.47,2024-02-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,142,350,735.0,104370.0,0.52,2024-04-18
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,66,150,225.0,14850.0,0.33,2024-10-21
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,40,300,570.0,22800.0,0.47,2024-09-12
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,89,200,360.0,32040.0,0.44,2024-10-12
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,166,450,1125.0,186750.0,0.6,2024-07-11
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,200,350,735.0,147000.0,0.52,2025-01-01
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,147,350,735.0,108045.0,0.52,2024-10-25
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,15,200,360.0,5400.0,0.44,2024-12-13
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,125,350,735.0,91875.0,0.52,2024-12-21
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,40,300,570.0,22800.0,0.47,2024-06-14
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,110,350,735.0,80850.0,0.52,2024-08-29
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,137,400,920.0,126040.0,0.57,2024-07-24
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,186,200,360.0,66960.0,0.44,2024-10-21
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,84,150,225.0,18900.0,0.33,2024-08-28
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,91,400,920.0,83720.0,0.57,2024-06-17
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,179,250,500.0,89500.0,0.5,2024-09-01
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,79,150,225.0,17775.0,0.33,2024-11-20
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,165,300,570.0,94050.0,0.47,2024-07-24
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,162,400,920.0,149040.0,0.57,2024-04-13
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,63,300,570.0,35910.0,0.47,2024-11-21
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,168,250,500.0,84000.0,0.5,2024-08-14
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,33,350,735.0,24255.0,0.52,2024-10-28
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,197,250,500.0,98500.0,0.5,2024-03-25
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,68,400,920.0,62560.0,0.57,2024-03-14
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,110,350,735.0,80850.0,0.52,2024-04-11
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,148,200,360.0,53280.0,0.44,2024-04-22
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,117,350,735.0,85995.0,0.52,2024-01-14
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,99,150,225.0,22275.0,0.33,2024-10-08
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,161,400,920.0,148120.0,0.57,2024-03-02
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,185,300,570.0,105450.0,0.47,2024-07-12
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,147,400,920.0,135240.0,0.57,2024-07-11
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,193,400,920.0,177560.0,0.57,2024-02-02
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,73,400,920.0,67160.0,0.57,2024-01-27
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,50,450,1125.0,56250.0,0.6,2024-02-09
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,160,300,570.0,91200.0,0.47,2024-06-11
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,192,350,735.0,141120.0,0.52,2024-06-05
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,37,300,570.0,21090.0,0.47,2024-11-14
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,64,350,735.0,47040.0,0.52,2024-10-03
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,102,200,360.0,36720.0,0.44,2024-03-17
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,162,400,920.0,149040.0,0.57,2024-10-06
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,145,350,735.0,106575.0,0.52,2024-04-16
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,21,200,360.0,7560.0,0.44,2024-11-02
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,49,350,735.0,36015.0,0.52,2024-08-09
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,85,450,1125.0,95625.0,0.6,2024-07-16
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,74,250,500.0,37000.0,0.5,2024-05-30
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,122,300,570.0,69540.0,0.47,2024-07-16
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,21,250,500.0,10500.0,0.5,2024-09-04
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,83,300,570.0,47310.0,0.47,2024-10-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,196,350,735.0,144060.0,0.52,2024-07-15
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,44,400,920.0,40480.0,0.57,2024-09-06
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,103,150,225.0,23175.0,0.33,2024-08-30
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,10,350,735.0,7350.0,0.52,2024-03-01
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,91,350,735.0,66885.0,0.52,2024-11-12
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,71,350,735.0,52185.0,0.52,2024-08-06
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,133,350,735.0,97755.0,0.52,2024-02-17
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,169,200,360.0,60840.0,0.44,2024-06-15
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,165,200,360.0,59400.0,0.44,2024-05-19
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,199,250,500.0,99500.0,0.5,2024-08-06
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,12,450,1125.0,13500.0,0.6,2024-12-10
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,37,400,920.0,34040.0,0.57,2024-11-28
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,60,450,1125.0,67500.0,0.6,2024-07-25
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,188,400,920.0,172960.0,0.57,2024-01-19
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,104,450,1125.0,117000.0,0.6,2024-04-05
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,31,400,920.0,28520.0,0.57,2024-02-21
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,170,400,920.0,156400.0,0.57,2024-10-19
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,149,300,570.0,84930.0,0.47,2024-07-18
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,152,400,920.0,139840.0,0.57,2024-07-31
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,180,400,920.0,165600.0,0.57,2024-07-26
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,90,300,570.0,51300.0,0.47,2024-12-13
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,44,200,360.0,15840.0,0.44,2024-07-17
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,63,250,500.0,31500.0,0.5,2024-11-06
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,141,450,1125.0,158625.0,0.6,2024-11-22
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,180,350,735.0,132300.0,0.52,2024-07-14
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,62,250,500.0,31000.0,0.5,2024-08-16
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,30,200,360.0,10800.0,0.44,2024-03-03
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,36,400,920.0,33120.0,0.57,2024-11-04
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,72,250,500.0,36000.0,0.5,2024-07-04
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,132,200,360.0,47520.0,0.44,2024-10-31
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,93,200,360.0,33480.0,0.44,2024-11-13
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,23,150,225.0,5175.0,0.33,2024-12-13
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,176,400,920.0,161920.0,0.57,2024-08-29
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,38,450,1125.0,42750.0,0.6,2024-09-11
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,183,400,920.0,168360.0,0.57,2024-01-15
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,128,450,1125.0,144000.0,0.6,2024-08-12
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,146,150,225.0,32850.0,0.33,2024-08-26
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,49,300,570.0,27930.0,0.47,2024-03-03
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,136,200,360.0,48960.0,0.44,2024-12-08
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,16,250,500.0,8000.0,0.5,2024-10-19
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,155,200,360.0,55800.0,0.44,2024-07-19
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,30,300,570.0,17100.0,0.47,2024-11-09
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,139,150,225.0,31275.0,0.33,2024-09-29
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,174,300,570.0,99180.0,0.47,2024-06-27
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,117,200,360.0,42120.0,0.44,2024-01-05
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,17,250,500.0,8500.0,0.5,2024-01-19
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,115,200,360.0,41400.0,0.44,2024-04-27
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,153,150,225.0,34425.0,0.33,2024-05-02
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,56,450,1125.0,63000.0,0.6,2024-01-20
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,22,250,500.0,11000.0,0.5,2024-07-23
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,61,150,225.0,13725.0,0.33,2024-10-27
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,48,200,360.0,17280.0,0.44,2024-12-09
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,62,400,920.0,57040.0,0.57,2024-06-18
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,182,450,1125.0,204750.0,0.6,2024-11-02
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,63,350,735.0,46305.0,0.52,2024-12-15
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,39,450,1125.0,43875.0,0.6,2024-04-13
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,173,200,360.0,62280.0,0.44,2024-05-26
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,98,250,500.0,49000.0,0.5,2024-07-02
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,175,450,1125.0,196875.0,0.6,2024-01-26
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,66,300,570.0,37620.0,0.47,2024-11-17
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,83,300,570.0,47310.0,0.47,2024-01-29
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,94,400,920.0,86480.0,0.57,2024-07-09
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,65,300,570.0,37050.0,0.47,2024-09-17
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,108,150,225.0,24300.0,0.33,2024-08-30
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,71,400,920.0,65320.0,0.57,2024-04-28
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,61,150,225.0,13725.0,0.33,2024-01-06
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,118,400,920.0,108560.0,0.57,2024-10-11
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,49,200,360.0,17640.0,0.44,2024-08-23
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,146,350,735.0,107310.0,0.52,2024-12-27
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,42,350,735.0,30870.0,0.52,2024-04-23
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,57,200,360.0,20520.0,0.44,2024-03-06
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,113,150,225.0,25425.0,0.33,2024-08-06
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,200,250,500.0,100000.0,0.5,2024-02-17
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,110,150,225.0,24750.0,0.33,2024-12-31
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,196,200,360.0,70560.0,0.44,2024-06-05
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,92,200,360.0,33120.0,0.44,2024-01-05
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,188,150,225.0,42300.0,0.33,2024-12-27
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,161,400,920.0,148120.0,0.57,2024-11-07
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,104,250,500.0,52000.0,0.5,2024-03-17
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,132,150,225.0,29700.0,0.33,2024-03-13
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,66,400,920.0,60720.0,0.57,2024-07-22
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,164,450,1125.0,184500.0,0.6,2024-11-01
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,57,450,1125.0,64125.0,0.6,2024-01-02
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,182,150,225.0,40950.0,0.33,2024-05-18
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,26,150,225.0,5850.0,0.33,2024-09-21
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,85,400,920.0,78200.0,0.57,2024-06-11
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,86,200,360.0,30960.0,0.44,2024-03-24
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,193,300,570.0,110010.0,0.47,2024-05-05
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,169,250,500.0,84500.0,0.5,2024-12-25
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,106,250,500.0,53000.0,0.5,2024-12-27
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,179,350,735.0,131565.0,0.52,2024-02-15
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,187,450,1125.0,210375.0,0.6,2024-12-06
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,30,350,735.0,22050.0,0.52,2024-05-13
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,89,250,500.0,44500.0,0.5,2024-07-09
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,197,300,570.0,112290.0,0.47,2024-04-19
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,191,400,920.0,175720.0,0.57,2024-03-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,142,350,735.0,104370.0,0.52,2024-06-17
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,130,400,920.0,119600.0,0.57,2024-07-27
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,84,350,735.0,61740.0,0.52,2024-10-14
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,175,250,500.0,87500.0,0.5,2024-08-26
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,160,150,225.0,36000.0,0.33,2024-11-08
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,20,300,570.0,11400.0,0.47,2024-07-13
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,200,450,1125.0,225000.0,0.6,2024-11-24
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,62,150,225.0,13950.0,0.33,2024-04-10
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,68,150,225.0,15300.0,0.33,2024-10-11
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,159,200,360.0,57240.0,0.44,2024-05-15
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,17,250,500.0,8500.0,0.5,2024-01-26
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,135,400,920.0,124200.0,0.57,2024-06-22
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,50,150,225.0,11250.0,0.33,2024-09-11
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,108,300,570.0,61560.0,0.47,2024-09-27
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,80,150,225.0,18000.0,0.33,2024-01-02
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,174,400,920.0,160080.0,0.57,2024-09-06
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,165,150,225.0,37125.0,0.33,2024-05-29
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,43,450,1125.0,48375.0,0.6,2024-04-19
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,59,200,360.0,21240.0,0.44,2024-02-18
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,126,300,570.0,71820.0,0.47,2024-11-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,107,350,735.0,78645.0,0.52,2024-09-25
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,67,150,225.0,15075.0,0.33,2024-04-02
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,98,200,360.0,35280.0,0.44,2024-12-16
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,77,250,500.0,38500.0,0.5,2024-11-14
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,93,400,920.0,85560.0,0.57,2024-01-18
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,153,200,360.0,55080.0,0.44,2024-09-25
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,19,400,920.0,17480.0,0.57,2024-02-13
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,20,300,570.0,11400.0,0.47,2024-04-01
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,25,150,225.0,5625.0,0.33,2024-01-27
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,130,400,920.0,119600.0,0.57,2024-07-20
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,85,200,360.0,30600.0,0.44,2024-03-25
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,23,300,570.0,13110.0,0.47,2024-09-17
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,26,150,225.0,5850.0,0.33,2024-04-05
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,11,250,500.0,5500.0,0.5,2024-08-07
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,194,250,500.0,97000.0,0.5,2024-09-19
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,27,150,225.0,6075.0,0.33,2024-02-17
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,175,200,360.0,63000.0,0.44,2024-07-08
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,121,450,1125.0,136125.0,0.6,2024-06-20
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,191,250,500.0,95500.0,0.5,2024-11-09
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,101,200,360.0,36360.0,0.44,2024-12-27
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,74,300,570.0,42180.0,0.47,2024-05-06
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,71,300,570.0,40470.0,0.47,2024-11-08
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,175,150,225.0,39375.0,0.33,2024-04-12
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,88,200,360.0,31680.0,0.44,2024-01-11
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,144,350,735.0,105840.0,0.52,2024-09-04
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,95,450,1125.0,106875.0,0.6,2024-09-09
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,120,400,920.0,110400.0,0.57,2024-02-14
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,84,400,920.0,77280.0,0.57,2024-04-21
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,179,150,225.0,40275.0,0.33,2024-04-08
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,82,250,500.0,41000.0,0.5,2024-06-22
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,11,200,360.0,3960.0,0.44,2024-07-10
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,134,350,735.0,98490.0,0.52,2024-07-21
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,15,300,570.0,8550.0,0.47,2024-10-21
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,14,200,360.0,5040.0,0.44,2024-03-30
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,31,250,500.0,15500.0,0.5,2024-05-04
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,140,400,920.0,128800.0,0.57,2024-01-29
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,74,150,225.0,16650.0,0.33,2024-05-07
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,15,250,500.0,7500.0,0.5,2024-08-07
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,12,450,1125.0,13500.0,0.6,2024-11-05
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,109,450,1125.0,122625.0,0.6,2024-06-10
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,93,400,920.0,85560.0,0.57,2024-10-10
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,17,250,500.0,8500.0,0.5,2024-07-10
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,181,150,225.0,40725.0,0.33,2024-07-16
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,166,300,570.0,94620.0,0.47,2024-05-10
